experiment,scenario,strategy,variant,param,value,seed,asr_final,asr_post_mean,false_retrieval_rate,answer_flip_rate,exposure_final,propagation_final,propagation_peak,honest_relay_fraction,clean_accuracy_final,clean_accuracy_mean,clean_unknown_final,target_accuracy_final,fp_reject_rate,fn_accept_rate,fn_accept_injected,recovery_rounds,recovered,context_tokens_per_query,scored_per_query,verifier_lookups,messages,n_honest
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1001,0.633333,0.495833,0.695833,0.475,0.933333,0.633333,0.633333,0.470588,0.975,0.966667,0.025,0.366667,0,0.910256,0.911765,8,0,54.4443,12,269,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1002,0.366667,0.358333,0.5875,0.3375,0.933333,0.533333,0.533333,0.409836,0.925,0.925,0.075,0.6,0.00201207,0.809524,0.803279,8,0,55.1729,12,309,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1003,0.133333,0.1875,0.325,0.1875,0.866667,0.233333,0.233333,0.234043,0.95,0.941667,0.05,0.866667,0,0.479167,0.489362,8,0,54.8386,12,288,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1004,0.166667,0.179167,0.320833,0.179167,1,0.3,0.3,0.217391,1,1,0,0.833333,0,0.553571,0.478261,8,0,53.9186,12,251,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1005,0.2,0.208333,0.504167,0.208333,0.9,0.233333,0.233333,0.2,0.975,0.975,0.025,0.8,0,0.763636,0.733333,8,0,54.9043,12,204,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1006,0.166667,0.245833,0.4125,0.220833,0.9,0.366667,0.366667,0.345455,1,1,0,0.833333,0,0.686567,0.672727,8,0,55.1557,12,272,156,5
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1007,0.366667,0.370833,0.5875,0.308333,0.933333,0.433333,0.433333,0.294118,0.975,0.975,0.025,0.633333,0,0.733333,0.764706,8,0,54.6529,12,278,156,5
k,none,naive,default,k,1,1000,0.166667,0.225,0.225,0.0333333,,,,,1,0.983333,0,0.833333,0,1,,,1,17.2886,1,0,150,5
k,none,naive,default,k,1,1001,0.166667,0.1375,0.1375,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,17.3571,1,0,150,5
k,none,naive,default,k,1,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,17.6286,1,0,150,5
k,none,naive,default,k,1,1003,0,0.0375,0.0375,0,,,,,0.85,0.85,0.05,1,0,1,,,1,17.4914,1,0,150,5
k,none,naive,default,k,1,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,17.1414,1,0,150,5
k,none,naive,default,k,1,1005,0,0.0208333,0.0208333,0,,,,,0.875,0.875,0.125,1,0,1,,,1,17.4986,1,0,150,5
k,none,naive,default,k,1,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,17.5671,1,0,150,5
k,none,naive,default,k,1,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,17.3571,1,0,150,5
k,none,naive,default,k,3,1000,0.166667,0.225,0.333333,0.0333333,,,,,1,0.983333,0,0.833333,0,1,,,1,36.4786,3,0,150,5
k,none,naive,default,k,3,1001,0.166667,0.1375,0.304167,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,36.4857,3,0,150,5
k,none,naive,default,k,3,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,37.0386,3,0,150,5
k,none,naive,default,k,3,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,36.8071,3,0,150,5
k,none,naive,default,k,3,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,35.9629,3,0,150,5
k,none,naive,default,k,3,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,36.9129,3,0,150,5
k,none,naive,default,k,3,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,37.2129,3,0,150,5
k,none,naive,default,k,3,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,36.6429,3,0,150,5
k,none,naive,default,k,5,1000,0.166667,0.225,0.333333,0.0333333,,,,,1,0.983333,0,0.833333,0,1,,,1,55.8129,5,0,150,5
k,none,naive,default,k,5,1001,0.166667,0.1375,0.304167,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,55.5214,5,0,150,5
k,none,naive,default,k,5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,56.2957,5,0,150,5
k,none,naive,default,k,5,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,56.0929,5,0,150,5
k,none,naive,default,k,5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,55.0043,5,0,150,5
k,none,naive,default,k,5,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,56.1457,5,0,150,5
k,none,naive,default,k,5,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,56.69,5,0,150,5
k,none,naive,default,k,5,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,55.9871,5,0,150,5
k,none,naive,default,k,8,1000,0.166667,0.225,0.333333,0.0333333,,,,,1,0.983333,0,0.833333,0,1,,,1,85.1014,8,0,150,5
k,none,naive,default,k,8,1001,0.166667,0.1375,0.304167,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,83.9,8,0,150,5
k,none,naive,default,k,8,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,85.1643,8,0,150,5
k,none,naive,default,k,8,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,85.0714,8,0,150,5
k,none,naive,default,k,8,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,83.7743,8,0,150,5
k,none,naive,default,k,8,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,85.2643,8,0,150,5
k,none,naive,default,k,8,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,86.4343,8,0,150,5
k,none,naive,default,k,8,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,85.02,8,0,150,5
k,none,provenance,default,k,1,1000,0.166667,0.225,0.225,0.0333333,,,,,1,0.983333,0,0.833333,0,1,,,1,22.2886,4,0,150,5
k,none,provenance,default,k,1,1001,0.166667,0.1375,0.1375,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,22.3571,4,0,150,5
k,none,provenance,default,k,1,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,22.6286,4,0,150,5
k,none,provenance,default,k,1,1003,0,0.0375,0.0375,0,,,,,0.85,0.85,0.05,1,0,1,,,1,22.4914,4,0,150,5
k,none,provenance,default,k,1,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,22.1414,4,0,150,5
k,none,provenance,default,k,1,1005,0,0.0208333,0.0208333,0,,,,,0.875,0.875,0.125,1,0,1,,,1,22.4986,4,0,150,5
k,none,provenance,default,k,1,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,22.5671,4,0,150,5
k,none,provenance,default,k,1,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,22.3571,4,0,150,5
k,none,provenance,default,k,3,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,51.4786,12,0,150,5
k,none,provenance,default,k,3,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,51.4857,12,0,150,5
k,none,provenance,default,k,3,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,52.0386,12,0,150,5
k,none,provenance,default,k,3,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,51.8071,12,0,150,5
k,none,provenance,default,k,3,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,50.9629,12,0,150,5
k,none,provenance,default,k,3,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,51.9129,12,0,150,5
k,none,provenance,default,k,3,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,52.2129,12,0,150,5
k,none,provenance,default,k,3,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6429,12,0,150,5
k,none,provenance,default,k,5,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,80.8129,20,0,150,5
k,none,provenance,default,k,5,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,80.5214,20,0,150,5
k,none,provenance,default,k,5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,81.2957,20,0,150,5
k,none,provenance,default,k,5,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,81.0929,20,0,150,5
k,none,provenance,default,k,5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,80.0043,20,0,150,5
k,none,provenance,default,k,5,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,81.1457,20,0,150,5
k,none,provenance,default,k,5,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,81.69,20,0,150,5
k,none,provenance,default,k,5,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,80.9871,20,0,150,5
k,none,provenance,default,k,8,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,125.101,31.82,0,150,5
k,none,provenance,default,k,8,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,123.9,31.96,0,150,5
k,none,provenance,default,k,8,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,125.164,31.74,0,150,5
k,none,provenance,default,k,8,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,125.071,31.9,0,150,5
k,none,provenance,default,k,8,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,123.774,31.74,0,150,5
k,none,provenance,default,k,8,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,125.264,31.78,0,150,5
k,none,provenance,default,k,8,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,126.434,31.94,0,150,5
k,none,provenance,default,k,8,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,125.02,32,0,150,5
k,none,verified,default,k,1,1000,0,0.0666667,0.0666667,0,,,,,0.95,0.933333,0.05,0.866667,0,0.909091,,,1,23.2886,4,113,150,5
k,none,verified,default,k,1,1001,0.166667,0.1375,0.1375,0.00416667,,,,,1,1,0,0.833333,0,1,,,1,23.3571,4,186,150,5
k,none,verified,default,k,1,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,23.6286,4,208,150,5
k,none,verified,default,k,1,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,23.4914,4,188,150,5
k,none,verified,default,k,1,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,23.1414,4,186,150,5
k,none,verified,default,k,1,1005,0,0.0208333,0.0208333,0,,,,,0.875,0.875,0.125,1,0,1,,,1,23.4986,4,147,150,5
k,none,verified,default,k,1,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,23.5671,4,189,150,5
k,none,verified,default,k,1,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,23.3571,4,185,150,5
k,none,verified,default,k,3,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,54.4829,12,117,150,5
k,none,verified,default,k,3,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
k,none,verified,default,k,3,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,55.04,12,233,150,5
k,none,verified,default,k,3,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.8257,12,212,150,5
k,none,verified,default,k,3,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
k,none,verified,default,k,3,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
k,none,verified,default,k,3,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,55.2257,12,215,150,5
k,none,verified,default,k,3,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.6429,12,204,150,5
k,none,verified,default,k,5,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,85.84,20,117,150,5
k,none,verified,default,k,5,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,85.5214,20,224,150,5
k,none,verified,default,k,5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,86.3057,20,234,150,5
k,none,verified,default,k,5,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,86.1243,20,212,150,5
k,none,verified,default,k,5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,85.0043,20,210,150,5
k,none,verified,default,k,5,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,86.1457,20,160,150,5
k,none,verified,default,k,5,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,86.7186,20,223,150,5
k,none,verified,default,k,5,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,85.9757,20,204,150,5
k,none,verified,default,k,8,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,133.393,31.82,117,150,5
k,none,verified,default,k,8,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,131.9,31.96,224,150,5
k,none,verified,default,k,8,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,133.216,31.74,234,150,5
k,none,verified,default,k,8,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,133.086,31.9,212,150,5
k,none,verified,default,k,8,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,131.774,31.74,210,150,5
k,none,verified,default,k,8,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,133.264,31.78,160,150,5
k,none,verified,default,k,8,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,134.483,31.94,223,150,5
k,none,verified,default,k,8,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,133.09,32,204,150,5
k,forged_meta,naive,default,k,1,1000,0.633333,0.545833,0.545833,0.391667,0.833333,0.433333,0.433333,0.52,1,1,0,0.366667,0,1,1,8,0,17.2886,1,0,152,5
k,forged_meta,naive,default,k,1,1001,0.766667,0.670833,0.670833,0.533333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.233333,0,1,1,8,0,17.3571,1,0,152,5
k,forged_meta,naive,default,k,1,1002,0.466667,0.354167,0.354167,0.354167,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.533333,0,1,1,8,0,17.6371,1,0,152,5
k,forged_meta,naive,default,k,1,1003,0.233333,0.208333,0.208333,0.166667,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,0.766667,0,1,1,8,0,17.4914,1,0,152,5
k,forged_meta,naive,default,k,1,1004,0.333333,0.3,0.3,0.291667,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.666667,0,1,1,8,0,17.1414,1,0,152,5
k,forged_meta,naive,default,k,1,1005,0.166667,0.15,0.15,0.125,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.833333,0,1,1,8,0,17.4986,1,0,152,5
k,forged_meta,naive,default,k,1,1006,0.166667,0.145833,0.145833,0.145833,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,17.5671,1,0,152,5
k,forged_meta,naive,default,k,1,1007,0.5,0.416667,0.416667,0.416667,0.8,0.4,0.4,0.5,1,1,0,0.5,0,1,1,8,0,17.3571,1,0,152,5
k,forged_meta,naive,default,k,3,1000,0.233333,0.333333,0.795833,0.179167,0.833333,0.433333,0.433333,0.52,1,1,0,0.766667,0,1,1,8,0,36.4757,3,0,152,5
k,forged_meta,naive,default,k,3,1001,0.266667,0.295833,0.804167,0.158333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.733333,0,1,1,8,0,36.4829,3,0,152,5
k,forged_meta,naive,default,k,3,1002,0,0.0166667,0.708333,0.0166667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,1,0,1,1,2,1,37.1186,3,0,152,5
k,forged_meta,naive,default,k,3,1003,0,0.05,0.6625,0.00833333,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,1,0,1,1,3,1,36.7986,3,0,152,5
k,forged_meta,naive,default,k,3,1004,0,0.0916667,0.7625,0.0833333,0.9,0.5,0.5,0.555556,0.9,0.891667,0,1,0,1,1,6,1,35.95,3,0,152,5
k,forged_meta,naive,default,k,3,1005,0.133333,0.133333,0.708333,0.108333,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.866667,0,1,1,8,0,36.9129,3,0,152,5
k,forged_meta,naive,default,k,3,1006,0.0333333,0.0625,0.595833,0.0625,0.733333,0.333333,0.333333,0.454545,1,1,0,0.966667,0,1,1,6,1,37.2043,3,0,152,5
k,forged_meta,naive,default,k,3,1007,0.1,0.108333,0.654167,0.108333,0.8,0.4,0.4,0.5,1,1,0,0.9,0,1,1,8,0,36.6429,3,0,152,5
k,forged_meta,naive,default,k,5,1000,0.233333,0.333333,0.795833,0.179167,0.833333,0.433333,0.433333,0.52,1,1,0,0.766667,0,1,1,8,0,55.7643,5,0,152,5
k,forged_meta,naive,default,k,5,1001,0.266667,0.295833,0.804167,0.158333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.733333,0,1,1,8,0,55.5557,5,0,152,5
k,forged_meta,naive,default,k,5,1002,0,0.0166667,0.708333,0.0166667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,1,0,1,1,2,1,56.4129,5,0,152,5
k,forged_meta,naive,default,k,5,1003,0,0.05,0.6625,0.00833333,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,1,0,1,1,3,1,56.09,5,0,152,5
k,forged_meta,naive,default,k,5,1004,0,0.0916667,0.7625,0.0833333,0.9,0.5,0.5,0.555556,0.9,0.891667,0,1,0,1,1,6,1,54.9257,5,0,152,5
k,forged_meta,naive,default,k,5,1005,0.133333,0.133333,0.708333,0.108333,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.866667,0,1,1,8,0,56.2157,5,0,152,5
k,forged_meta,naive,default,k,5,1006,0.0333333,0.0625,0.595833,0.0625,0.733333,0.333333,0.333333,0.454545,1,1,0,0.966667,0,1,1,6,1,56.7886,5,0,152,5
k,forged_meta,naive,default,k,5,1007,0.1,0.108333,0.654167,0.108333,0.8,0.4,0.4,0.5,1,1,0,0.9,0,1,1,8,0,55.96,5,0,152,5
k,forged_meta,naive,default,k,8,1000,0.233333,0.333333,0.795833,0.179167,0.833333,0.433333,0.433333,0.52,1,1,0,0.766667,0,1,1,8,0,84.7971,8,0,152,5
k,forged_meta,naive,default,k,8,1001,0.266667,0.295833,0.804167,0.158333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.733333,0,1,1,8,0,83.9586,8,0,152,5
k,forged_meta,naive,default,k,8,1002,0,0.0166667,0.708333,0.0166667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,1,0,1,1,2,1,85.29,8,0,152,5
k,forged_meta,naive,default,k,8,1003,0,0.05,0.6625,0.00833333,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,1,0,1,1,3,1,85.0429,8,0,152,5
k,forged_meta,naive,default,k,8,1004,0,0.0916667,0.7625,0.0833333,0.9,0.5,0.5,0.555556,0.9,0.891667,0,1,0,1,1,6,1,83.6371,8,0,152,5
k,forged_meta,naive,default,k,8,1005,0.133333,0.133333,0.708333,0.108333,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.866667,0,1,1,8,0,85.0986,8,0,152,5
k,forged_meta,naive,default,k,8,1006,0.0333333,0.0625,0.595833,0.0625,0.733333,0.333333,0.333333,0.454545,1,1,0,0.966667,0,1,1,6,1,86.5314,8,0,152,5
k,forged_meta,naive,default,k,8,1007,0.1,0.108333,0.654167,0.108333,0.8,0.4,0.4,0.5,1,1,0,0.9,0,1,1,8,0,84.98,8,0,152,5
k,forged_meta,provenance,default,k,1,1000,0.633333,0.545833,0.545833,0.391667,0.833333,0.433333,0.433333,0.52,1,1,0,0.366667,0,1,1,8,0,22.2886,4,0,152,5
k,forged_meta,provenance,default,k,1,1001,0.766667,0.670833,0.670833,0.533333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.233333,0,1,1,8,0,22.3571,4,0,152,5
k,forged_meta,provenance,default,k,1,1002,0.466667,0.354167,0.354167,0.354167,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.533333,0,1,1,8,0,22.6371,4,0,152,5
k,forged_meta,provenance,default,k,1,1003,0.233333,0.208333,0.208333,0.166667,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,0.766667,0,1,1,8,0,22.4914,4,0,152,5
k,forged_meta,provenance,default,k,1,1004,0.333333,0.3,0.3,0.291667,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.666667,0,1,1,8,0,22.1414,4,0,152,5
k,forged_meta,provenance,default,k,1,1005,0.166667,0.15,0.15,0.125,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.833333,0,1,1,8,0,22.4986,4,0,152,5
k,forged_meta,provenance,default,k,1,1006,0.166667,0.145833,0.145833,0.145833,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,22.5671,4,0,152,5
k,forged_meta,provenance,default,k,1,1007,0.5,0.416667,0.416667,0.416667,0.8,0.4,0.4,0.5,1,1,0,0.5,0,1,1,8,0,22.3571,4,0,152,5
k,forged_meta,provenance,default,k,3,1000,0.3,0.4125,0.795833,0.258333,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,51.4757,12,0,152,5
k,forged_meta,provenance,default,k,3,1001,0.333333,0.375,0.804167,0.2375,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.666667,0,1,1,8,0,51.4829,12,0,152,5
k,forged_meta,provenance,default,k,3,1002,0.0666667,0.0666667,0.708333,0.0666667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.933333,0,1,1,8,0,52.1186,12,0,152,5
k,forged_meta,provenance,default,k,3,1003,0.2,0.225,0.6625,0.183333,0.833333,0.433333,0.433333,0.52,0.85,0.85,0.075,0.8,0,1,1,8,0,51.7986,12,0,152,5
k,forged_meta,provenance,default,k,3,1004,0.166667,0.245833,0.7625,0.2375,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.833333,0,1,1,8,0,50.95,12,0,152,5
k,forged_meta,provenance,default,k,3,1005,0.233333,0.275,0.708333,0.25,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.766667,0,1,1,8,0,51.9129,12,0,152,5
k,forged_meta,provenance,default,k,3,1006,0.166667,0.166667,0.595833,0.166667,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,52.2043,12,0,152,5
k,forged_meta,provenance,default,k,3,1007,0.2,0.208333,0.654167,0.208333,0.8,0.4,0.4,0.5,1,1,0,0.8,0,1,1,8,0,51.6429,12,0,152,5
k,forged_meta,provenance,default,k,5,1000,0.3,0.4125,0.795833,0.258333,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,80.7643,20,0,152,5
k,forged_meta,provenance,default,k,5,1001,0.333333,0.375,0.804167,0.2375,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.666667,0,1,1,8,0,80.5557,20,0,152,5
k,forged_meta,provenance,default,k,5,1002,0.0666667,0.0666667,0.708333,0.0666667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.933333,0,1,1,8,0,81.4129,20,0,152,5
k,forged_meta,provenance,default,k,5,1003,0.2,0.225,0.6625,0.183333,0.833333,0.433333,0.433333,0.52,0.85,0.85,0.075,0.8,0,1,1,8,0,81.09,20,0,152,5
k,forged_meta,provenance,default,k,5,1004,0.166667,0.245833,0.7625,0.2375,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.833333,0,1,1,8,0,79.9257,20,0,152,5
k,forged_meta,provenance,default,k,5,1005,0.233333,0.275,0.708333,0.25,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.766667,0,1,1,8,0,81.2157,20,0,152,5
k,forged_meta,provenance,default,k,5,1006,0.166667,0.166667,0.595833,0.166667,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,81.7886,20,0,152,5
k,forged_meta,provenance,default,k,5,1007,0.2,0.208333,0.654167,0.208333,0.8,0.4,0.4,0.5,1,1,0,0.8,0,1,1,8,0,80.96,20,0,152,5
k,forged_meta,provenance,default,k,8,1000,0.3,0.4125,0.795833,0.258333,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,124.797,31.82,0,152,5
k,forged_meta,provenance,default,k,8,1001,0.333333,0.375,0.804167,0.2375,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.666667,0,1,1,8,0,123.959,31.96,0,152,5
k,forged_meta,provenance,default,k,8,1002,0.0666667,0.0666667,0.708333,0.0666667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.933333,0,1,1,8,0,125.29,31.74,0,152,5
k,forged_meta,provenance,default,k,8,1003,0.2,0.225,0.6625,0.183333,0.833333,0.433333,0.433333,0.52,0.85,0.85,0.075,0.8,0,1,1,8,0,125.043,31.9,0,152,5
k,forged_meta,provenance,default,k,8,1004,0.166667,0.245833,0.7625,0.2375,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.833333,0,1,1,8,0,123.637,31.74,0,152,5
k,forged_meta,provenance,default,k,8,1005,0.233333,0.275,0.708333,0.25,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.766667,0,1,1,8,0,125.099,31.78,0,152,5
k,forged_meta,provenance,default,k,8,1006,0.166667,0.166667,0.595833,0.166667,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,126.531,31.94,0,152,5
k,forged_meta,provenance,default,k,8,1007,0.2,0.208333,0.654167,0.208333,0.8,0.4,0.4,0.5,1,1,0,0.8,0,1,1,8,0,124.98,32,0,152,5
k,forged_meta,verified,default,k,1,1000,0.333333,0.320833,0.320833,0.275,0.766667,0.366667,0.366667,0.478261,1,1,0,0.533333,0,0.852941,0.826087,8,0,23.2886,4,120,152,5
k,forged_meta,verified,default,k,1,1001,0.7,0.575,0.575,0.4375,0.866667,0.466667,0.466667,0.538462,0.95,0.95,0.05,0.3,0,0.95122,0.923077,8,0,23.3571,4,195,152,5
k,forged_meta,verified,default,k,1,1002,0.3,0.2375,0.2375,0.2375,0.7,0.3,0.3,0.428571,0.925,0.925,0.075,0.7,0,0.772727,0.809524,8,0,23.6371,4,214,152,5
k,forged_meta,verified,default,k,1,1003,0.133333,0.116667,0.116667,0.116667,0.566667,0.166667,0.166667,0.294118,1,1,0,0.833333,0,0.583333,0.529412,8,0,23.4914,4,190,152,5
